id,user_id,category_id,title,description,thumbnail_url,author,created_at,updated_at,type,site,maker_id,linkurl,isbn,jan,item_code,popularity,artist_id
311699,NULL,13,5分後に意外な結末 （1）赤い悪夢,３０本の読み切りショートショート。あっという間に読める！あっと驚くドンデン返し！！朝読にも最適。ぞっとするイラスト、うるっとくる結末、奇妙な味わい。,https://item-shopping.c.yimg.jp/i/j/hmv_5597690,,2022-01-09 03:43:07,2022-02-21 01:27:46,external,yahoo,551,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fhmv%2F5597690.html,9784052038952,9784052038952,NULL,NULL,NULL
311707,NULL,13,ひとり酒の時間イイネ！,「どうやったらひとり酒を楽しめるか」二十代で飲み始めて以来、ずっとこの問題に取り組んできたという著者による、お酒をテーマにした選りすぐりのエッセイ集。いまこそ、ひとり酒の楽しみを思いきり享受しようじゃないか！不要不急・抱腹絶倒・永久不滅のお酒エッセイを、今夜のお酒のお供に…。椎名誠氏との対談、『ワカコ酒』作者の新久千映氏の解説文収録。,https://item-shopping.c.yimg.jp/i/j/boox_bk-4479308210,東海林　さだお,2022-01-09 03:43:07,2022-02-21 01:27:49,external,yahoo,1329,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-4479308210.html,9784479308218,9784479308218,NULL,NULL,NULL
311709,NULL,13,シルバービュー荘にて,,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4152100699,ジョン・ル・カレ/加賀山　卓朗,2022-01-09 03:43:07,2022-02-21 01:27:49,external,yahoo,1679,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4152100699.html,9784152100696,9784152100696,NULL,NULL,NULL
311711,NULL,13,A3! めざめる月（5）,借金まみれ！お客ゼロ！劇団員たった１名！かつての栄光を失った潰れかけのボロ劇団を立て直したあなた。新生ＭＡＮＫＡＩカンパニーのさらなる飛躍を目指し、各組１名の増員を考え団員募集をすることに。無事、有望な新人が入団し喜ぶ春組メンバーだったが、穏やかに見えた彼の裏の顔を知ったあなたはー！？巻末には６人となった新生春組メンバーがお花見をする書き下ろし短編『二度目の春』も収録！つぼみが花咲く物語、第二部開幕！,https://item-shopping.c.yimg.jp/i/j/dorama_n34031964,トム/リベル・エンタテインメント,2022-01-09 03:43:07,2022-02-21 01:27:50,external,yahoo,96,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fdorama%2Fn34031964.html,9784047358317,9784047358317,NULL,NULL,NULL
311719,NULL,13,海の見える理髪店,店主の腕に惚れて、有名俳優や政財界の大物が通いつめたという伝説の理髪店。僕はある想いを胸に、予約をいれて海辺の店を訪れるが…「海の見える理髪店」。独自の美意識を押し付ける画家の母から逃れて十六年。弟に促され実家に戻った私が見た母は…「いつか来た道」。人生に訪れる喪失と向き合い、希望を見出す人々を描く全６編。父と息子、母と娘など、儚く愛おしい家族小説集。直木賞受賞作。,https://item-shopping.c.yimg.jp/i/j/boox_bk-4087458725,荻原 浩,2022-01-09 03:43:09,2022-02-21 01:27:52,external,yahoo,88,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-4087458725.html,9784087458725,9784087458725,NULL,NULL,NULL
311721,NULL,13,ドッグ・メーカー,黒滝誠治警部補、非合法な手段を辞さず、数々の事件を解決してきた元凄腕刑事。現在は人事一課に所属している。ひと月前、赤坂署の悪徳刑事を内偵中の同僚が何者かに殺害された。黒滝は、希代の“寝業師”白幡警務部長、美しくも苛烈なキャリア相馬美貴の命を受け、捜査を開始する。その行く手は修羅道へと繋がっていた。猛毒を以て巨悪を倒す。最も危険な監察が警察小説の新たな扉を開く。,https://item-shopping.c.yimg.jp/i/j/bookoffonline_0018911304,深町 秋生,2022-01-09 03:43:09,2022-02-21 01:27:52,external,yahoo,113,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookoffonline%2F0018911304.html,9784101209715,9784101209715,NULL,NULL,NULL
311723,NULL,13,流転の王妃の昭和史,軍部の政略から満州国皇帝弟の溥傑に嫁ぐも、終戦後は夫と離ればなれになり次女を連れて混乱する大陸を流浪。帰国してからは物資不足の苦しい生活、そして長女の死…日中のかけはしとして、激動の人生を生きぬいた、ひとりの女性の自伝的昭和史。,https://item-shopping.c.yimg.jp/i/j/netoff_0000160670,愛新覚羅浩,2022-01-09 03:43:09,2022-02-21 01:27:53,external,yahoo,557,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0000160670.html,9784122056596,9784101263113,NULL,NULL,NULL
311751,NULL,13,ファイト・クラブ新版,おれを力いっぱい殴ってくれ、とタイラーは言った。事の始まりはぼくの慢性不眠症だ。ちっぽけな仕事と欲しくもない家具の収集に人生を奪われかけていたからだ。ぼくらはファイト・クラブで体を殴り合い、命の痛みを確かめる。タイラーは社会に倦んだ男たちを集め、全米に広がる組織はやがて巨大な騒乱計画へと驀進するー人が生きることの病いを高らかに哄笑し、アメリカ中を熱狂させた二十世紀最強のカルト・ロマンス。,https://item-shopping.c.yimg.jp/i/j/honyaclubbook_9784150413378,チャック・パラニューク/池田真紀子,2022-01-09 03:43:11,2022-02-21 01:28:00,external,yahoo,1679,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fhonyaclubbook%2F9784150413378.html,9784150413378,9784150413378,NULL,NULL,NULL
311755,NULL,13,会話もしない連れ子の妹が、長年一緒にバカやってきたネトゲのフレだった 2,義妹の平折と一つ屋根の下で暮らしている昴。そんな平折がネトゲ上での大親友であったことがわかり、二人の距離は急速に縮まっている。それまで地味で大人しかった平折も“変わりたい”と、学園のマドンナ南條凛の協力を得て美少女へと大変身を遂げた。嬉しい反面、平折を意識することも増えてきた昴だが、一方で凛との仲も徐々に深まりつつあった。絶妙なバランスの三角関係で保たれている三人だけど…。「私が彼女になってあげよっか？」-ひょんなことから再会した、今をときめく高校生モデル・有瀬陽乃が現れて！？昴が忘れていた過去、平折が抱える問題、陽乃の登場により様々なことが明らかになりー。,https://item-shopping.c.yimg.jp/i/j/bookoffonline_0019778642,雲雀湯/Jimmy,2022-01-09 03:43:11,2022-02-21 01:28:01,external,yahoo,88,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookoffonline%2F0019778642.html,9784086314534,9784086314534,NULL,NULL,NULL
311762,NULL,13,修身教授録一日一言,,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4884747844,森信三/藤尾秀昭,2022-01-09 03:43:11,2022-02-21 01:28:02,external,yahoo,1542,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4884747844.html,9784884747848,9784884747848,NULL,NULL,NULL
311763,NULL,13,O．ヘンリー「最後の一葉」,Ｏ．ヘンリーが生み出した名作、「最後の一葉」を英語で読んでみませんか。ただしお堅い教科書ではありませんので、物語や英語を楽しめるよう工夫しています。この本は、まず作者Ｏ．ヘンリーの数奇な生涯を紹介します。英語で原作を読んだその後は、さらにこの物語に潜む「謎」解きを楽しみ、Ｏ．ヘンリーの生きた時代の文化を心ゆくまで味わってください。英語の文学作品を読み解くコツも伝授します。,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4766422112,横山千晶,2022-01-09 03:43:11,2022-02-21 01:28:03,external,yahoo,1419,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4766422112.html,9784766422115,9784766422115,NULL,NULL,NULL
311764,NULL,13,魔弾の王と天誓の鷲矢,リムの友人である商人の少女エリッサが誘拐された。ティグルとリムは、エリッサの手がかりを追って南国カル＝ハダシュトに赴く。現地では国を統べる双王が亡くなり、七部族間の抗争が激しくなっていた。運良くエリッサと再会を果たすティグルたちだったが、彼女は現地の騎馬部族の指導者ー弓巫女となっていた。カル＝ハダシュトに住まう神から授けられる七本の矢の一本をその身に宿し、己の運命も受け入れたエリッサは、ティグルとリムに共に戦ってくれるよう懇願する。しかしこの地では、かつて弓の王と名乗りティグルたちと戦った女、ネリーの影も見え隠れしていて…新たな地で紡がれる誰も知らない魔弾の王の伝説、開幕！！,https://item-shopping.c.yimg.jp/i/j/boox_bk-4086314525,瀬尾 つかさ/川口 士,2022-01-09 03:43:11,2022-02-21 01:28:03,external,yahoo,88,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-4086314525.html,9784086314527,9784086314527,NULL,NULL,NULL
311765,NULL,13,犯罪者　上,白昼の駅前広場で４人が刺殺される通り魔事件が発生。犯人は逮捕されたが、ただひとり助かった青年・修司は搬送先の病院で奇妙な男から「逃げろ。あと１０日生き延びれば助かる」と警告される。その直後、謎の暗殺者に襲撃される修司。なぜ自分は１０日以内に殺されなければならないのか。はみだし刑事・相馬によって命を救われた修司は、相馬の友人で博覧強記の男・鑓水と３人で、暗殺者に追われながら事件の真相を追う。,https://item-shopping.c.yimg.jp/i/j/netoff_0012522328,太田　愛,2022-01-09 03:43:12,2022-02-21 01:28:03,external,yahoo,96,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0012522328.html,9784041019504,9784041019504,NULL,NULL,NULL
311767,NULL,13,贖罪の奏鳴曲,御子柴礼司は被告に多額の報酬を要求する悪辣弁護士。彼は十四歳の時、幼女バラバラ殺人を犯し少年院に収監されるが、名前を変え弁護士となった。三億円の保険金殺人事件を担当する御子柴は、過去を強請屋のライターに知られる。彼の死体を遺棄した御子柴には、鉄壁のアリバイがあった。驚愕の逆転法廷劇！,https://item-shopping.c.yimg.jp/i/j/boox_bk-4062776669,中山 七里,2022-01-09 03:43:12,2022-02-21 01:28:03,external,yahoo,90,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-4062776669.html,9784062776660,9784062776660,NULL,NULL,NULL
311769,NULL,13,立教高等女学校の戦争,「極秘の仕事なので、口外してはいけません」-水路部部員の指導の下、二十分ごとの星々の高度と方位を算出する。海軍が航法に使う「高度方位暦」作成に動員された女学生たち。太平洋戦争末期、礼拝も学業も奪われながら、支え合って懸命に生きたモンペ姿の少女たちの記録。立教女学院の礼拝堂に秘められた物語。,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4769832478,神野正美,2022-01-09 03:43:12,2022-02-21 01:28:04,external,yahoo,1718,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4769832478.html,9784769832478,9784769832478,NULL,NULL,NULL
311771,NULL,13,弾正星,時は戦国、下剋上の世。京都・相国寺近くにある三好家の屋敷に、その男はいた。得体の知れぬ出自でありながら、茶の湯に通じ、右筆として仕える野心家である。気に食わぬ者は容赦なく首を刎ね、殺害した女を姦通し、権謀術数を駆使して戦国大名へと成り上がっていく。織田信長ですら畏れた稀代の梟雄・松永弾正久秀を突き動かすものは、野望かそれとも…！？「悪とは何か」を問う新感覚時代小説。,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4094065008,花村 萬月,2022-01-09 03:43:12,2022-02-21 01:28:04,external,yahoo,91,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4094065008.html,9784094065008,9784094065008,NULL,NULL,NULL
311773,NULL,13,本所おけら長屋（六）,本所亀沢町にあるおけら長屋は、今日も騒がしい。密かにお染のあとをつける大工の又造。その意外な理由とは。花見で浮かれる長屋の連中をよそに、一人沈む万造。ひょんなことから五十年前の真実が明らかに。八百屋の金太に嫁取りの話が！？お糸と文七の祝言が近づく長屋のあちこちで難事が発生。折しも流行病が西方から江戸へ、そして本所にも…。笑って泣ける大人気連作時代小説、シリーズ第六弾。,https://item-shopping.c.yimg.jp/i/j/bookoffonline_0018625710,畠山健二,2022-01-09 03:43:12,2022-02-21 01:28:05,external,yahoo,1396,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookoffonline%2F0018625710.html,9784569764993,9784569764993,NULL,NULL,NULL
311775,NULL,13,祝福,女ごころを書いたら、女子以上！男を書いたら、日本一！！女主人公５人ＶＳ．男主人公５人で贈る、夢の紅白短篇競演。『ジャージの二人』『ぼくは落ち着きがない』のスピンオフや名作「十時間」「祝福」など、十篇を収録。,https://item-shopping.c.yimg.jp/i/j/netoff_0011250072,長嶋有,2022-01-09 03:43:12,2022-02-21 01:28:05,external,yahoo,157,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0011250072.html,9784309412696,9784309020136,NULL,NULL,NULL
311777,NULL,13,ラークライズ,１８８０年代イギリスの農村、オクスフォード州の寒村で営まれている、豊かではないが、我が身の働きによって暮らす人々の、満ち足りた生活を、少女の溢れる詩情と好奇心を通して描く。,https://item-shopping.c.yimg.jp/i/j/honyaclubbook_9784860850685,フローラ・トンプソン/石田英子,2022-01-09 03:43:12,2022-02-21 01:28:05,external,yahoo,1722,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fhonyaclubbook%2F9784860850685.html,9784860850685,9784860850685,NULL,NULL,NULL
311782,NULL,13,賢者の贈りもの,デラはおんぼろカウチに身を投げて泣いていた。明日はクリスマスというのに手元にはわずか１ドル８７セント。これでは愛する夫ジムに何の贈りものもできない。デラは苦肉の策を思いつき実行するが、ジムもまた、妻のために一大決心をしていたー。若い夫婦のすれ違いが招いた奇跡を描く表題作ほか、ユーモラスな「赤い酋長の身代金」「千ドル」など、選り抜きの傑作を集めた新訳版。Ｓｔａｒ　Ｃｌａｓｓｉｃｓ名作新訳コレクション。,https://item-shopping.c.yimg.jp/i/j/souiku-jp_9784102072042,O．ヘンリー/小川 高義,2022-01-09 03:43:14,2022-02-21 01:28:07,external,yahoo,113,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fsouiku-jp%2F9784102072042.html,9784102072042,9784102072042,NULL,NULL,NULL
311786,NULL,13,キケン,ごく一般的な工科大学である成南電気工科大学の「機械制御研究部」。略称「機研“キケン”」のこのサークルは、犯罪スレスレの実験や破壊的行為の数々から「キケン＝危険」とおそれられていた。激しすぎる「新入生歓迎実験」、学祭での『奇跡の味』の模擬ラーメン店、驚愕の戦法で挑んだロボット相撲大会…。「キケン」な理系男子たちが繰り広げる、事件だらけ＆爆発的熱量の青春の日々。本書は、その黄金期の記録である！,https://item-shopping.c.yimg.jp/i/j/netoff_0011817504,有川　浩,2022-01-09 03:43:14,2022-02-21 01:28:08,external,yahoo,96,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0011817504.html,9784041039014,9784101276328,NULL,NULL,NULL
311788,NULL,13,マスカレード・ナイト,練馬のマンションの一室で若い女性の他殺体が発見された。ホテル・コルテシア東京のカウントダウン・パーティに犯人が現れるという密告状が警視庁に届く。新田浩介は潜入捜査のため、再びフロントに立つ。コンシェルジュに抜擢された山岸尚美はお客様への対応に追われていた。華麗なる仮面舞踏会が迫るなか、顔も分からない犯人を捕まえることができるのか！？ホテル最大の危機に名コンビが挑む。,https://item-shopping.c.yimg.jp/i/j/netoff_0013177437,東野 圭吾,2022-01-09 03:43:14,2022-02-21 01:28:08,external,yahoo,88,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0013177437.html,9784087441529,9784087441529,NULL,NULL,NULL
311790,NULL,13,グッバイ・イエロー・ブリック・ロード 東京バンドワゴン,研人のバンド“ＴＯＫＹＯ　ＢＡＮＤＷＡＧＯＮ”がイギリスでアルバムのレコーディングを行うことに。我南人の引率で、藍子とマードックが暮らす家を訪れた一行。しかし、滞在中にマードックの姿が消えて…。東京の堀田家と現地の仲間たち総動員で、不可解な「誘拐」と「美術品盗難」の真相に迫る！「東京バンドワゴン」シリーズ第１６弾にして番外長編！,https://s.yimg.jp/images/sh/noimage/300x300.gif,小路 幸也,2022-01-09 03:43:14,2022-02-21 01:28:09,external,yahoo,88,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fvaboo%2Fva457x775408u20.html,9784087754575,9784087754575,NULL,NULL,NULL
311792,NULL,13,蒲生邸事件 下,二・二六事件の当日、蒲生大将が自宅で拳銃自殺。だが、殺人の疑いも出てきた。戦争への色濃さを増す戒厳令下の東京にタイムスリップし、事件に巻き込まれた孝史はどう行動するのか。再び現代に戻って来られるのかー。大きな歴史の転換点に送り込まれた時、人には何が出来るのかを問う、著者会心の意欲作。,https://item-shopping.c.yimg.jp/i/j/netoff_0012673010,宮部 みゆき,2022-01-09 03:43:14,2022-02-21 01:28:09,external,yahoo,1544,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0012673010.html,9784167909581,9784167909581,NULL,NULL,NULL
311794,NULL,13,ブレイブ・ストーリー　上,亘はゲームが大好きなごく普通の小学５年生。友人関係やお小遣いに悩みながらも、楽しい日々を過ごしていた。ある日、父から「この家を出てゆく」と告げられる。家庭崩壊の危機のなか、学校で噂の幽霊ビルで転校生・美鶴の秘密を目撃したことにより、運命を変える旅の入口の存在を知ることに。失われた日常を取り戻すため、亘は幻界と呼ばれる異世界への旅立ちを決意した。読む者すべてに勇気をくれる、ファンタジー超大作！,https://item-shopping.c.yimg.jp/i/j/netoff_0010256124,宮部　みゆき,2022-01-09 03:43:14,2022-02-21 01:28:10,external,yahoo,96,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0010256124.html,9784041111703,9784043611119,NULL,NULL,NULL
311796,NULL,13,悪役令嬢と鬼畜騎士,侯爵令嬢ツェツィーリアはふと気づいた。自分が乙女ゲームの悪役令嬢に転生していたことに！しかし既に断罪回避は間に合わず、婚約破棄の後、ヒロインにハメられて娼婦に堕とされてしまう。最初の客として訪れたのは、ヒロインの幼馴染でチートな近衛騎士団副団長ルカス・ヘアプスト。怯えたツェツィーリアだが、執拗に抱かれた翌日、目覚めたところはヘアプスト公爵邸だった。しかも、下腹部には誓紋が刻まれ、ルカスの婚約者になっていてー！？ヤンデレ鬼畜騎士と悪役令嬢のこじらせ溺愛ラブファンタジー。,https://item-shopping.c.yimg.jp/i/j/boox_bk-4758094071,,2022-01-09 03:43:14,2022-02-21 01:28:10,external,yahoo,94,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-4758094071.html,9784758093064,9784758094078,NULL,NULL,NULL
311813,NULL,13,新・人間革命（第1巻）,仏法の人間主義の太陽がいま、燦然と昇りゆく！“地球上から悲惨の二字をなくしたい”との恩師の願いを胸に、平和と幸福を開く世界旅へ。,https://item-shopping.c.yimg.jp/i/j/boox_bk-441201228x,池田大作,2022-01-09 03:43:16,2022-02-21 01:28:14,external,yahoo,1685,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-441201228x.html,9784412008991,9784412012288,NULL,NULL,NULL
311818,NULL,13,極上男子は、地味子を奪いたい。3～最強総長vs腹黒生徒会長、溺愛バトル勃発！～,花恋が正体を隠して編入した学園は、想像以上に彼女のファンで溢れていた！ついに花恋の正体に気づいた生徒会長の正道は、「もう一度チャンスがほしい」と本気のアタックを開始！さらに、気弱だけどじつはハイスペ男子な新キャラも登場し、体育祭で花恋をめぐる恋のバトルが勃発！一方で、花恋は天聖の優しさに惹かれ始めていた。ある日寝ぼけた天聖が迫ってきて！？「あの日から、お前のことが忘れられなかった」溺愛度急上昇の第３巻！,https://item-shopping.c.yimg.jp/i/j/dorama_n34238372,＊あいら＊,2022-01-09 03:43:16,2022-02-21 01:28:15,external,yahoo,135,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fdorama%2Fn34238372.html,9784813711360,9784813711360,NULL,NULL,NULL
311826,NULL,13,決戦　熱血一刀流（四）,暦の上では秋になっても、下谷練塀小路の小野派一刀流中西道場の熱気は衰えることを知らなかった。剣客・中西忠太が指南する激しい猛稽古に励み腕を上げてきた六人の弟子達は、ますます充実の時を迎えていた。そして遂に、右京亮が率いる小野道場酒井組との仕合が近づく。その相手には、忠太・忠蔵親子に因縁のある宇野角之助がいた…。江戸の剣道界に旋風を巻き起こした爽快な男たちを魂込めて描く傑作剣豪人情小説、熱くクライマックスへ！人気シリーズ、堂々の決着！,https://item-shopping.c.yimg.jp/i/j/vaboo_va4110844475u20,岡本 さとる,2022-01-09 03:43:16,2022-02-21 01:28:17,external,yahoo,1678,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fvaboo%2Fva4110844475u20.html,9784758444118,9784758444118,NULL,NULL,NULL
311834,NULL,13,幽女の如き怨むもの,十三歳で遊女となるべく売られた少女。“緋桜”と名付けられ、身を置いた世界は苦痛悲哀余りある生き地獄だった。戦前、戦中、戦後、三つの時代の謎の身投げの真相は“幽女”の仕業か、何者かの為せる業か。謎と怪異に満ちる地方の遊郭を舞台に、ミステリランキングを席巻した“刀城言耶”シリーズ第六長編、文庫降臨。,https://item-shopping.c.yimg.jp/i/j/bookfan_bk-4062930943,三津田 信三,2022-01-09 03:43:16,2022-02-21 01:28:19,external,yahoo,90,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fbookfan%2Fbk-4062930943.html,9784062930949,9784062930949,NULL,NULL,NULL
311836,NULL,13,五弁の秋花,看板娘のお瑛と兄の長太郎が切り盛りする雑貨屋『みとや』。一律三十八文が売りの小さな店だが、のんきな兄が鼻高々で仕入れてくるのは、おかしな品ばかり。大量の黄表紙、煙臭い市松人形、小花の簪、山ほどの下駄。訳あり品に秘められた下町人情、意外な縁、嫉妬の罠とは…。時代小説の名手が、背負った過去にも負けずに生きる人びとの姿を、しみじみと描き出す。好評シリーズ第二弾。,https://item-shopping.c.yimg.jp/i/j/netoff_0013010450,梶 よう子,2022-01-09 03:43:16,2022-02-21 01:28:20,external,yahoo,113,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0013010450.html,9784101209524,9784101209524,NULL,NULL,NULL
311838,NULL,13,虹いろ図書館のへびおとこ,いじめがきっかけで学校に行けなくなった、小学６年生の火村ほのか。たどり着いたおんぼろ図書館でみどり色の司書、謎の少年、そしてたくさんの本に出会い、ほのかの世界は少しずつ動き出す！こころを彩る感動の物語。世界一美しいラストが、あなたを待っています。第１回氷室冴子青春文学賞大賞受賞作。,https://item-shopping.c.yimg.jp/i/j/boox_bk-4309028381,櫻井 とりお,2022-01-09 03:43:16,2022-02-21 01:28:20,external,yahoo,157,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fboox%2Fbk-4309028381.html,9784309028385,9784309028385,NULL,NULL,NULL
311839,NULL,13,銀の匙,書斎の本箱に昔からしまってあるひとつの小箱。その中に、珍しい形の銀の小匙があることを私は忘れたことはない。その小匙は、小さな私のために伯母が特別に探してきてくれたものだった。病弱で人見知りで臆病な私を愛し、育ててくれた伯母。隣に引っ越してきたお〓（けい）ちゃん。明治時代の東京の下町を舞台に、成長していく少年の日々を描いた自伝的小説。夏目漱石が「きれいだ、描写が細く、独創がある」と称賛した珠玉の名作。,https://item-shopping.c.yimg.jp/i/j/netoff_0000493452,中　勘助,2022-01-09 03:43:17,2022-02-21 01:28:20,external,yahoo,96,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0000493452.html,9784041013380,9784003105115,NULL,NULL,NULL
311840,NULL,13,波の塔（下）新装版,結城頼子の夫は政治家がらみの情報ブローカーで、Ｒ省を舞台にした汚職事件に深く関わっていた。特捜部の担当検事として捜査をし、喬夫は初めて頼子の真の姿を知る。悩んだ末に新たな道に踏み出そうとする喬夫だが…。新任検事と被疑者の妻の悲恋を、彼に憧れる若い女性の思慕と対比して描いた異色の恋愛小説。,https://item-shopping.c.yimg.jp/i/j/vaboo_va7238769416u30,松本 清張,2022-01-09 03:43:17,2022-02-21 01:28:21,external,yahoo,1544,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fvaboo%2Fva7238769416u30.html,9784167697235,9784167697235,NULL,NULL,NULL
311841,NULL,13,ぶらんこ乗り,ぶらんこが上手で、指を鳴らすのが得意な男の子。声を失い、でも動物と話ができる、つくり話の天才。もういない、わたしの弟。-天使みたいだった少年が、この世につかまろうと必死でのばしていた小さな手。残された古いノートには、痛いほどの真実が記されていた。ある雪の日、わたしの耳に、懐かしい音が響いて…。物語作家いしいしんじの誕生を告げる奇跡的に愛おしい第一長篇。,https://item-shopping.c.yimg.jp/i/j/netoff_0001532057,いしい しんじ,2022-01-09 03:43:17,2022-02-21 01:28:21,external,yahoo,113,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3628712&pid=887608712&vc_url=https%3A%2F%2Fstore.shopping.yahoo.co.jp%2Fnetoff%2F0001532057.html,9784101069210,9784101069210,NULL,NULL,NULL
